"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201712","1호선","종각","1341757","166079","1260495","156449","20180103"
"201712","1호선","제기동","296747","321443","290519","341428","20180103"
"201712","1호선","청량리(서울시립대입구)","526470","321642","558829","323984","20180103"
"201712","1호선","시청","705560","97384","699108","95912","20180103"
"201712","1호선","서울역","1485919","211349","1450014","205383","20180103"
"201712","1호선","동묘앞","174868","134444","187075","136192","20180103"
"201712","1호선","동대문","355005","137250","414439","143800","20180103"
"201712","1호선","신설동","381805","121716","371663","116935","20180103"
"201712","1호선","종로5가","568364","266374","574230","256196","20180103"
"201712","1호선","종로3가","741139","381909","689312","353920","20180103"
"201712","2호선","도림천","28201","6356","31632","7145","20180103"
"201712","2호선","동대문역사문화공원","517722","61880","611607","66680","20180103"
"201712","2호선","뚝섬","436308","62507","465542","62885","20180103"
"201712","2호선","당산","584661","67224","663567","73460","20180103"
"201712","2호선","낙성대","826102","114714","777857","115378","20180103"
"201712","2호선","구의(광진구청)","632152","107291","607406","108623","20180103"
"201712","2호선","구로디지털단지","1779700","171539","1774999","173232","20180103"
"201712","2호선","교대(법원.검찰청)","940969","176469","1070430","201932","20180103"
"201712","2호선","건대입구","1311016","98292","1455188","102754","20180103"
"201712","2호선","홍대입구","2453067","117894","2664632","115609","20180103"
"201712","2호선","강남","2999217","175196","3072815","158197","20180103"
"201712","2호선","대림(구로구청)","802375","114807","827570","118594","20180103"
"201712","2호선","삼성(무역센터)","1844750","130990","1911855","124850","20180103"
"201712","2호선","상왕십리","362922","67680","340072","68472","20180103"
"201712","2호선","서울대입구(관악구청)","1428443","203862","1372829","195472","20180103"
"201712","2호선","서초","630522","90510","630608","90632","20180103"
"201712","2호선","선릉","1469709","214663","1262950","184946","20180103"
"201712","2호선","성수","708808","101374","777351","103916","20180103"
"201712","2호선","시청","718081","61064","669687","56078","20180103"
"201712","2호선","신답","32880","10018","37386","10919","20180103"
"201712","2호선","신당","369756","104942","390030","107642","20180103"
"201712","2호선","신대방","748679","127471","696496","128979","20180103"
"201712","2호선","신도림","1724813","208102","1727013","199873","20180103"
"201712","2호선","신림","1966259","246453","1912394","254530","20180103"
"201712","2호선","신설동","101161","37843","96910","39276","20180103"
"201712","2호선","신정네거리","236588","64701","241899","66020","20180103"
"201712","2호선","신촌","1434233","145217","1464082","143494","20180103"
"201712","2호선","아현","261803","63777","251014","64224","20180103"
"201712","2호선","양천구청","168158","44232","176601","45179","20180103"
"201712","2호선","역삼","1265021","159264","1395727","162019","20180103"
"201712","2호선","영등포구청","563733","106628","577758","105152","20180103"
"201712","2호선","왕십리(성동구청)","574752","61683","464303","51215","20180103"
"201712","2호선","용답","66554","16600","66965","16373","20180103"
"201712","2호선","용두(동대문구청)","48936","23011","51017","24427","20180103"
"201712","2호선","을지로3가","550014","90958","544251","89879","20180103"
"201712","2호선","을지로4가","291664","92741","288720","88099","20180103"
"201712","2호선","을지로입구","1499355","122345","1477801","113149","20180103"
"201712","2호선","이대","576751","68591","606791","69603","20180103"
"201712","2호선","잠실(송파구청)","2782605","236199","2625144","225328","20180103"
"201712","2호선","잠실나루","456200","87974","428424","88402","20180103"
"201712","2호선","잠실새내","727468","120415","747039","118231","20180103"
"201712","2호선","종합운동장","352360","50208","400114","53191","20180103"
"201712","2호선","충정로(경기대입구)","297393","52488","319592","52879","20180103"
"201712","2호선","한양대","356065","15723","403608","16853","20180103"
"201712","2호선","합정","972694","74961","1063335","74646","20180103"
"201712","2호선","강변(동서울터미널)","1372688","144863","1358528","142352","20180103"
"201712","2호선","문래","499906","82401","510073","82462","20180103"
"201712","2호선","방배","547673","83849","556292","83388","20180103"
"201712","2호선","봉천","576204","145967","515307","147133","20180103"
"201712","2호선","사당","1140749","216670","1377749","204267","20180103"
"201712","3호선","경복궁(정부서울청사)","689616","89694","713735","87056","20180103"
"201712","3호선","잠원","157410","36167","150424","35280","20180103"
"201712","3호선","종로3가","227847","55718","327931","62866","20180103"
"201712","3호선","지축","27809","9598","29307","12136","20180103"
"201712","3호선","충무로","64","0","0","0","20180103"
"201712","3호선","학여울","95968","15259","97886","15123","20180103"
"201712","3호선","가락시장","252467","75743","243762","73635","20180103"
"201712","3호선","홍제","468106","148172","440503","147820","20180103"
"201712","3호선","경찰병원","193848","41374","191772","41902","20180103"
"201712","3호선","고속터미널","1843154","200178","1760221","189058","20180103"
"201712","3호선","교대(법원.검찰청)","362222","68542","242693","37119","20180103"
"201712","3호선","구파발","529281","99394","479529","92084","20180103"
"201712","3호선","금호","217032","56277","195327","55536","20180103"
"201712","3호선","남부터미널(예술의전당)","988902","136080","1019052","135544","20180103"
"201712","3호선","녹번","341363","65309","283958","63669","20180103"
"201712","3호선","대청","260797","52640","228761","50514","20180103"
"201712","3호선","대치","306458","64187","295987","61386","20180103"
"201712","3호선","도곡","177297","32555","175001","29057","20180103"
"201712","3호선","독립문","181206","68952","187251","68772","20180103"
"201712","3호선","동대입구","325530","39433","361316","42304","20180103"
"201712","3호선","매봉","281215","57143","269576","52660","20180103"
"201712","3호선","무악재","97776","32393","95738","34392","20180103"
"201712","3호선","불광","452917","150205","492942","165145","20180103"
"201712","3호선","수서","462837","98976","456241","95638","20180103"
"201712","3호선","신사","926242","76617","1012938","73922","20180103"
"201712","3호선","안국","670521","127074","714735","137787","20180103"
"201712","3호선","압구정","936257","151670","1042357","150722","20180103"
"201712","3호선","약수","355874","84853","343303","82401","20180103"
"201712","3호선","양재(서초구청)","1090835","172888","1170936","174024","20180103"
"201712","3호선","연신내","1068472","265314","1008973","256944","20180103"
"201712","3호선","오금","185593","28790","164583","26803","20180103"
"201712","3호선","옥수","252128","58070","264167","59087","20180103"
"201712","3호선","을지로3가","250925","61783","271979","61259","20180103"
"201712","3호선","일원","218209","56506","219904","57979","20180103"
"201712","4호선","미아사거리","794353","182909","757638","181476","20180103"
"201712","4호선","길음","621689","127345","589816","128016","20180103"
"201712","4호선","회현(남대문시장)","735095","199174","783785","198104","20180103"
"201712","4호선","노원","631324","94328","724265","93067","20180103"
"201712","4호선","당고개","313919","89717","289709","89739","20180103"
"201712","4호선","동대문","635770","151761","652197","141649","20180103"
"201712","4호선","동대문역사문화공원","673342","67372","613077","60179","20180103"
"201712","4호선","동작(현충원)","49740","17509","53372","17563","20180103"
"201712","4호선","명동","1247930","81104","1358074","85386","20180103"
"201712","4호선","미아(서울사이버대학)","442216","118843","400338","117686","20180103"
"201712","4호선","사당","817216","97018","726711","104055","20180103"
"201712","4호선","삼각지","129073","30469","167675","33775","20180103"
"201712","4호선","상계","556687","115349","485115","113802","20180103"
"201712","4호선","서울역","360762","41360","645684","51764","20180103"
"201712","4호선","성신여대입구(돈암)","706882","95631","676975","97053","20180103"
"201712","4호선","수유(강북구청)","1024375","216877","1002794","216648","20180103"
"201712","4호선","숙대입구(갈월)","471032","58807","462529","55949","20180103"
"201712","4호선","신용산","412955","50250","432279","50526","20180103"
"201712","4호선","쌍문","887117","166676","762752","161952","20180103"
"201712","4호선","이촌(국립중앙박물관)","263025","46041","289696","49632","20180103"
"201712","4호선","창동","727979","187938","777348","197413","20180103"
"201712","4호선","총신대입구(이수)","542639","144416","619953","153396","20180103"
"201712","4호선","충무로","869538","132595","893783","134139","20180103"
"201712","4호선","한성대입구(삼선교)","447697","80164","426337","79659","20180103"
"201712","4호선","혜화","1366524","137539","1421011","138489","20180103"
"201712","4호선","남태령","95450","10603","29520","7932","20180103"
"201712","5호선","애오개","185549","39655","186394","38495","20180103"
"201712","5호선","양평","162555","27699","161875","27396","20180103"
"201712","5호선","여의나루","244107","26997","258091","26415","20180103"
"201712","5호선","여의도","658332","55268","725209","54088","20180103"
"201712","5호선","영등포구청","86694","19258","91527","18734","20180103"
"201712","5호선","영등포시장","210292","77402","233186","79822","20180103"
"201712","5호선","오금","94065","17558","94549","17027","20180103"
"201712","5호선","오목교(목동운동장앞)","712613","87792","764081","86498","20180103"
"201712","5호선","올림픽공원(한국체대)","179862","33547","177633","31227","20180103"
"201712","5호선","까치산","781816","152948","728134","154051","20180103"
"201712","5호선","답십리","429929","84808","387299","83317","20180103"
"201712","5호선","동대문역사문화공원","77456","10114","93300","10952","20180103"
"201712","5호선","둔촌동","252253","66461","254001","69411","20180103"
"201712","5호선","마곡","210714","26534","181907","25346","20180103"
"201712","5호선","마장","154820","42383","149973","41884","20180103"
"201712","5호선","마천","111596","45379","107833","48166","20180103"
"201712","5호선","마포","370885","66970","386419","67352","20180103"
"201712","5호선","명일","197558","61377","201805","62981","20180103"
"201712","5호선","목동","481704","84942","511204","86531","20180103"
"201712","5호선","발산","421792","69882","429204","67401","20180103"
"201712","5호선","방이","186781","44651","188374","44208","20180103"
"201712","5호선","방화","186305","47484","175564","45912","20180103"
"201712","5호선","천호(풍납토성)","518924","146872","540724","154351","20180103"
"201712","5호선","상일동","303925","61277","247096","58784","20180103"
"201712","5호선","서대문","468363","70908","478110","67709","20180103"
"201712","5호선","송정","229525","59938","219912","61250","20180103"
"201712","5호선","왕십리(성동구청)","136844","25753","168143","25285","20180103"
"201712","5호선","우장산","403424","81252","389713","83942","20180103"
"201712","5호선","을지로4가","110247","41893","128815","42763","20180103"
"201712","5호선","장한평","486204","96097","487214","97698","20180103"
"201712","5호선","종로3가","359159","128828","334598","131521","20180103"
"201712","5호선","청구","100922","26491","95870","21147","20180103"
"201712","5호선","충정로(경기대입구)","123450","20621","123444","21218","20180103"
"201712","5호선","행당","216307","47818","187222","44156","20180103"
"201712","5호선","개롱","168251","43474","166443","44477","20180103"
"201712","5호선","강동","524621","101865","445126","91942","20180103"
"201712","5호선","화곡","785882","141320","717482","135660","20180103"
"201712","5호선","개화산","147266","35225","137843","33121","20180103"
"201712","5호선","거여","163316","51092","151623","48964","20180103"
"201712","5호선","고덕","241111","62711","229578","60397","20180103"
"201712","5호선","공덕","369674","47742","400478","44932","20180103"
"201712","5호선","광나루(장신대)","389195","64124","345731","61518","20180103"
"201712","5호선","광화문(세종문화회관)","1131753","89116","1177583","86960","20180103"
"201712","5호선","군자(능동)","308709","39948","388966","48329","20180103"
"201712","5호선","굽은다리(강동구민회관앞)","245950","65132","232401","60815","20180103"
"201712","5호선","길동","180762","60142","188575","62485","20180103"
"201712","5호선","김포공항","231422","29283","197907","28699","20180103"
"201712","5호선","신금호","152544","36378","149322","40196","20180103"
"201712","5호선","신길","85657","12700","101756","13666","20180103"
"201712","5호선","신정(은행정)","390784","59769","300244","58016","20180103"
"201712","5호선","아차산(어린이대공원후문)","381341","92671","359838","88307","20180103"
"201712","6호선","화랑대(서울여대입구)","360079","45903","264800","41075","20180103"
"201712","6호선","고려대(종암)","265982","34787","254313","35200","20180103"
"201712","6호선","효창공원앞","183248","39996","171635","37641","20180103"
"201712","6호선","광흥창(서강)","237358","58011","231015","57274","20180103"
"201712","6호선","구산","197901","55034","135884","57332","20180103"
"201712","6호선","녹사평(용산구청)","200302","20058","220172","19936","20180103"
"201712","6호선","대흥(서강대앞)","218370","45420","231681","45643","20180103"
"201712","6호선","독바위","69033","20064","70405","23237","20180103"
"201712","6호선","돌곶이","219477","61526","199308","60968","20180103"
"201712","6호선","동묘앞","222499","66147","222841","59745","20180103"
"201712","6호선","디지털미디어시티","368472","55724","410725","56368","20180103"
"201712","6호선","마포구청","340671","79232","301401","73518","20180103"
"201712","6호선","망원","341632","81991","372008","85669","20180103"
"201712","6호선","버티고개","62347","14695","53168","16104","20180103"
"201712","6호선","보문","206971","33630","185341","31760","20180103"
"201712","6호선","봉화산(서울의료원)","241043","51172","220098","50258","20180103"
"201712","6호선","불광","138201","42138","134108","34237","20180103"
"201712","6호선","삼각지","235806","21493","186978","17235","20180103"
"201712","6호선","상수","335477","24172","402796","25100","20180103"
"201712","6호선","상월곡(한국과학기술연구원)","158911","39648","143520","39065","20180103"
"201712","6호선","새절(신사)","342537","84981","321731","85847","20180103"
"201712","6호선","석계","339034","75681","338741","76903","20180103"
"201712","6호선","신당","247338","40597","248138","38927","20180103"
"201712","6호선","안암(고대병원앞)","383025","33089","388012","31558","20180103"
"201712","6호선","약수","90866","23423","92452","21512","20180103"
"201712","6호선","역촌","86030","34225","105264","33153","20180103"
"201712","6호선","연신내","23","0","0","0","20180103"
"201712","6호선","월곡(동덕여대)","331379","75835","312872","75832","20180103"
"201712","6호선","월드컵경기장(성산)","128983","45417","137497","45519","20180103"
"201712","6호선","응암","446903","110006","434314","109999","20180103"
"201712","6호선","이태원","561871","36214","650190","38202","20180103"
"201712","6호선","증산(명지대앞)","263162","68922","246249","68232","20180103"
"201712","6호선","창신","94527","17918","76865","16880","20180103"
"201712","6호선","청구","95744","18765","100558","23165","20180103"
"201712","6호선","태릉입구","138804","26982","167436","28189","20180103"
"201712","6호선","한강진","218789","15028","266212","15067","20180103"
"201712","6호선","합정","449084","41461","401540","38013","20180103"
"201712","6호선","공덕","491307","74782","479641","70105","20180103"
"201712","7호선","노원","547855","114610","596286","114688","20180103"
"201712","7호선","강남구청","398992","47819","446115","47740","20180103"
"201712","7호선","하계","539336","106578","505847","101105","20180103"
"201712","7호선","태릉입구","236704","39153","218221","35560","20180103"
"201712","7호선","춘의","239328","27878","230968","26698","20180103"
"201712","7호선","청담","532905","75606","633070","74400","20180103"
"201712","7호선","철산","663426","100324","674638","99391","20180103"
"201712","7호선","천왕","222559","45125","201611","44950","20180103"
"201712","7호선","중화","288952","59818","271500","59407","20180103"
"201712","7호선","중곡","260631","60261","234546","61305","20180103"
"201712","7호선","중계","392379","90251","351931","87388","20180103"
"201712","7호선","장암","63066","6635","21880","3998","20180103"
"201712","7호선","장승배기","270396","77498","257218","78920","20180103"
"201712","7호선","이수","455165","80405","456208","77927","20180103"
"201712","7호선","용마산","163859","34359","145646","37096","20180103"
"201712","7호선","온수(성공회대입구)","287455","33824","274128","33349","20180103"
"201712","7호선","어린이대공원(세종대)","426176","41686","423949","41523","20180103"
"201712","7호선","신풍","294065","69480","275437","70627","20180103"
"201712","7호선","신중동","398597","48657","392158","47342","20180103"
"201712","7호선","신대방삼거리","415116","90837","387666","92442","20180103"
"201712","7호선","숭실대입구(살피재)","403233","59330","393427","60613","20180103"
"201712","7호선","수락산","349606","85585","331191","85975","20180103"
"201712","7호선","상봉(시외버스터미널)","473854","74447","453500","70362","20180103"
"201712","7호선","상동","411682","49261","425333","49457","20180103"
"201712","7호선","상도","296869","58969","282954","55990","20180103"
"201712","7호선","삼산체육관","145127","24286","127480","23196","20180103"
"201712","7호선","사가정","401216","92259","394195","92122","20180103"
"201712","7호선","부평구청","333846","30442","262721","27373","20180103"
"201712","7호선","부천종합운동장","140861","16218","121642","15707","20180103"
"201712","7호선","부천시청","349827","47472","354037","45501","20180103"
"201712","7호선","보라매","236219","41493","238594","40707","20180103"
"201712","7호선","반포","168512","32436","163139","31203","20180103"
"201712","7호선","면목","409249","84796","386792","87376","20180103"
"201712","7호선","먹골","277962","61037","262891","62812","20180103"
"201712","7호선","마들","298327","75002","267809","74263","20180103"
"201712","7호선","뚝섬유원지","192449","37563","184328","37639","20180103"
"201712","7호선","도봉산","240272","35725","284497","50220","20180103"
"201712","7호선","대림(구로구청)","302911","36843","310526","35632","20180103"
"201712","7호선","논현","535484","53222","604943","52583","20180103"
"201712","7호선","내방","372929","63767","386168","62260","20180103"
"201712","7호선","남성","294361","69705","266073","70387","20180103"
"201712","7호선","남구로","434213","59102","459446","60353","20180103"
"201712","7호선","까치울","189464","23346","174112","23378","20180103"
"201712","7호선","굴포천","258437","34342","269004","35069","20180103"
"201712","7호선","군자(능동)","370472","75481","219141","54324","20180103"
"201712","7호선","광명사거리","687921","147064","663425","149701","20180103"
"201712","7호선","공릉(서울과학기술대)","333121","68247","325990","68913","20180103"
"201712","7호선","고속터미널","589982","81180","519496","73856","20180103"
"201712","7호선","건대입구","473104","56172","519160","52099","20180103"
"201712","7호선","학동","584658","62030","657087","59505","20180103"
"201712","7호선","가산디지털단지","1102596","78441","1092522","73532","20180103"
"201712","8호선","강동구청","275294","62438","280841","63487","20180103"
"201712","8호선","가락시장","180485","54763","223301","54853","20180103"
"201712","8호선","천호(풍납토성)","502647","93744","582709","89877","20180103"
"201712","8호선","남한산성입구(성남법원.검찰청)","370189","71981","329347","69825","20180103"
"201712","8호선","단대오거리","287308","65720","268116","62628","20180103"
"201712","8호선","모란","98076","49625","80054","35182","20180103"
"201712","8호선","몽촌토성(평화의문)","173806","42406","184761","42502","20180103"
"201712","8호선","문정","397073","45928","410926","45169","20180103"
"201712","8호선","복정","311106","47095","245950","43163","20180103"
"201712","8호선","산성","143389","32810","134534","35325","20180103"
"201712","8호선","석촌","219614","58701","230409","59403","20180103"
"201712","8호선","송파","137345","35474","135483","35359","20180103"
"201712","8호선","수진","124788","45717","112945","45327","20180103"
"201712","8호선","신흥","106962","42745","115211","44876","20180103"
"201712","8호선","암사","482060","93180","411964","91582","20180103"
"201712","8호선","잠실(송파구청)","421646","68515","507247","64585","20180103"
"201712","8호선","장지","511375","69534","494690","66524","20180103"
"201712","9호선","노들","113866","29604","95629","27900","20180103"
"201712","9호선","신방화","208605","44070","200214","44253","20180103"
"201712","9호선","신반포","84817","23639","83292","24663","20180103"
"201712","9호선","신목동","104858","18121","91035","16436","20180103"
"201712","9호선","신논현","863581","53344","890009","50743","20180103"
"201712","9호선","선유도","173536","25184","171407","25133","20180103"
"201712","9호선","샛강","130972","25806","139788","26419","20180103"
"201712","9호선","사평","71734","13767","65905","13635","20180103"
"201712","9호선","양천향교","206949","37899","206023","37511","20180103"
"201712","9호선","여의도","536840","44082","508107","39464","20180103"
"201712","9호선","염창","429733","60890","408172","60167","20180103"
"201712","9호선","증미","171338","39877","175677","40993","20180103"
"201712","9호선","개화","167249","33952","110206","26401","20180103"
"201712","9호선","마곡나루","186777","13104","173098","12730","20180103"
"201712","9호선","등촌","238920","77132","234732","77879","20180103"
"201712","9호선","동작(현충원)","42376","11289","30896","9694","20180103"
"201712","9호선","당산","484976","64864","450837","59900","20180103"
"201712","9호선","노량진","791507","91000","831499","94059","20180103"
"201712","9호선","김포공항","287988","20084","357197","21240","20180103"
"201712","9호선","국회의사당","421859","56304","425964","50256","20180103"
"201712","9호선","구반포","75592","24282","81120","24722","20180103"
"201712","9호선","공항시장","68150","21089","76998","23539","20180103"
"201712","9호선","고속터미널","365650","50866","608965","64015","20180103"
"201712","9호선","흑석(중앙대입구)","253867","50361","258587","51845","20180103"
"201712","9호선","가양","514690","121434","489439","117998","20180103"
"201712","9호선2단계","언주","235346","25619","236700","25139","20180103"
"201712","9호선2단계","봉은사","423513","38488","409370","36810","20180103"
"201712","9호선2단계","선정릉","181720","20365","189761","19645","20180103"
"201712","9호선2단계","삼성중앙","127234","20863","134160","20519","20180103"
"201712","9호선2단계","종합운동장","176587","15680","145072","13144","20180103"
"201712","경강선","여주","52918","12788","52454","12583","20180103"
"201712","경강선","판교","89322","10473","90181","8818","20180103"
"201712","경강선","세종대왕릉","5655","2438","5590","2350","20180103"
"201712","경강선","삼동","48575","7469","35753","7312","20180103"
"201712","경강선","부발","49531","5844","43985","5377","20180103"
"201712","경강선","곤지암","57589","10620","54659","10226","20180103"
"201712","경강선","경기광주","165716","21874","158184","22430","20180103"
"201712","경강선","신둔도예촌","29244","5213","25524","4876","20180103"
"201712","경강선","초월","61136","9520","56298","9454","20180103"
"201712","경강선","이천","68303","11459","70237","12223","20180103"
"201712","경강선","이매","38557","8596","24805","6248","20180103"
"201712","경부선","오산대","82301","14760","81514","14080","20180103"
"201712","경부선","용산","1231584","135319","1253130","134028","20180103"
"201712","경부선","신도림","93606","20611","95469","22596","20180103"
"201712","경부선","의왕","232964","38977","220612","38749","20180103"
"201712","경부선","지제","55385","6904","50807","6646","20180103"
"201712","경부선","직산","23132","7037","24611","7015","20180103"
"201712","경부선","진위","44746","10919","38290","10684","20180103"
"201712","경부선","천안","192836","58787","172252","57681","20180103"
"201712","경부선","평택","384098","68034","373066","65229","20180103"
"201712","경부선","화서","216835","40944","212222","41101","20180103"
"201712","경부선","당정","199444","28132","190754","27165","20180103"
"201712","경부선","대방","395700","74097","396287","74158","20180103"
"201712","경부선","독산","433736","65740","454405","68874","20180103"
"201712","경부선","두정","169908","22732","183539","23485","20180103"
"201712","경부선","명학","261971","42717","262224","42705","20180103"
"201712","경부선","노량진","413497","55201","386336","51927","20180103"
"201712","경부선","남영","305894","38978","331228","40811","20180103"
"201712","경부선","금정","746821","106829","750413","106986","20180103"
"201712","경부선","군포","195054","35766","190845","34613","20180103"
"201712","경부선","구로","569690","96485","603471","93711","20180103"
"201712","경부선","광명","58479","4479","46891","3836","20180103"
"201712","경부선","관악","208481","53415","191951","52550","20180103"
"201712","경부선","가산디지털단지","412525","28764","512477","32664","20180103"
"201712","경부선","금천구청","279760","74759","261687","74608","20180103"
"201712","경부선","병점","436707","57862","432230","57438","20180103"
"201712","경부선","서동탄","41135","8805","35485","8259","20180103"
"201712","경부선","서울역","192995","12620","30881","1746","20180103"
"201712","경부선","서정리","138563","26164","136140","25485","20180103"
"201712","경부선","석수","305615","46594","264237","44031","20180103"
"201712","경부선","성균관대","444693","53923","420274","53709","20180103"
"201712","경부선","성환","120018","21303","116130","20536","20180103"
"201712","경부선","세류","108762","18560","101855","18418","20180103"
"201712","경부선","세마","69917","14910","61788","14229","20180103"
"201712","경부선","송탄","135554","24790","131196","24573","20180103"
"201712","경부선","수원","1292353","147253","1376735","156129","20180103"
"201712","경부선","신길","266212","46787","212716","42158","20180103"
"201712","경부선","안양","741856","115248","728788","116931","20180103"
"201712","경부선","영등포","1344482","293947","1440866","293410","20180103"
"201712","경부선","오산","292308","42805","271571","43052","20180103"
"201712","경원선","이촌(국립중앙박물관)","110990","29456","83872","24105","20180103"
"201712","경원선","소요산","56085","55228","41273","47609","20180103"
"201712","경원선","보산","46141","13565","42448","12691","20180103"
"201712","경원선","방학","210877","104080","199142","102758","20180103"
"201712","경원선","망월사","203207","68659","199137","71270","20180103"
"201712","경원선","동두천중앙","81142","38334","75503","38450","20180103"
"201712","경원선","동두천","49477","17678","58926","23192","20180103"
"201712","경원선","도봉산","167408","82363","86540","63444","20180103"
"201712","경원선","도봉","133534","68814","123978","68508","20180103"
"201712","경원선","덕정","178762","33026","170971","33924","20180103"
"201712","경원선","덕계","49101","15138","43661","14722","20180103"
"201712","경원선","녹천","117877","38965","92331","35527","20180103"
"201712","경원선","녹양","120694","33014","109355","31332","20180103"
"201712","경원선","광운대","242931","54240","228503","53978","20180103"
"201712","경원선","가능","167330","58272","155967","57368","20180103"
"201712","경원선","회룡","257154","133508","239923","133860","20180103"
"201712","경원선","한남","100598","33044","102209","30829","20180103"
"201712","경원선","청량리(서울시립대입구)","354429","139439","394226","145288","20180103"
"201712","경원선","창동","4","0","0","0","20180103"
"201712","경원선","지행","189294","43108","185191","42874","20180103"
"201712","경원선","의정부","574366","119557","603427","119980","20180103"
"201712","경원선","응봉","41025","17440","33824","16139","20180103"
"201712","경원선","월계","135513","53246","119762","50763","20180103"
"201712","경원선","외대앞","324966","56014","303967","54974","20180103"
"201712","경원선","왕십리(성동구청)","479073","63274","540310","67882","20180103"
"201712","경원선","옥수","1679","113","1063","66","20180103"
"201712","경원선","양주","229676","51612","199357","48635","20180103"
"201712","경원선","신이문","234773","65033","200828","63987","20180103"
"201712","경원선","서빙고","48845","15910","50605","15732","20180103"
"201712","경원선","석계","258216","63722","288202","68399","20180103"
"201712","경의선","금촌","189624","43105","180350","43541","20180103"
"201712","경의선","김포공항","8","0","0","0","20180103"
"201712","경의선","능곡","87220","29179","77972","28267","20180103"
"201712","경의선","디지털미디어시티","58039","11640","53644","11782","20180103"
"201712","경의선","문산","151844","42934","147447","42428","20180103"
"201712","경의선","백마","177066","30312","160998","30200","20180103"
"201712","경의선","서강대","57663","8962","59771","8580","20180103"
"201712","경의선","서울역","70869","8797","86681","11858","20180103"
"201712","경의선","탄현","201768","34870","188887","34652","20180103"
"201712","경의선","일산","237431","55152","228078","55130","20180103"
"201712","경의선","월롱","76614","7320","75223","8056","20180103"
"201712","경의선","운정","134082","29601","121982","27982","20180103"
"201712","경의선","홍대입구","1","0","0","0","20180103"
"201712","경의선","홍대입구","50026","4910","72577","5880","20180103"
"201712","경의선","화전","71950","8010","66632","7595","20180103"
"201712","경의선","행신","210256","36041","197444","35969","20180103"
"201712","경의선","파주","46395","9156","30376","7538","20180103"
"201712","경의선","풍산","122794","28229","111843","28142","20180103"
"201712","경의선","야당","106681","23574","98611","22725","20180103"
"201712","경의선","신촌","20407","3130","27332","3705","20180103"
"201712","경의선","수색","53043","19489","56076","19963","20180103"
"201712","경의선","서울역","6","0","0","0","20180103"
"201712","경의선","효창공원앞","62512","11949","66131","12888","20180103"
"201712","경의선","가좌","109144","44335","96221","44969","20180103"
"201712","경의선","강매","64576","16307","55134","15977","20180103"
"201712","경의선","검암","7","0","0","0","20180103"
"201712","경의선","계양","5","0","0","0","20180103"
"201712","경의선","곡산","12190","4271","11734","4109","20180103"
"201712","경의선","공덕","79441","11057","73490","10933","20180103"
"201712","경의선","공덕","2","0","0","0","20180103"
"201712","경의선","금릉","126508","23732","124641","23500","20180103"
"201712","경인선","동인천","443604","122859","420974","120068","20180103"
"201712","경인선","주안","678153","100874","618846","91944","20180103"
"201712","경인선","제물포","289256","60066","266031","59790","20180103"
"201712","경인선","도화","87724","35954","76337","35353","20180103"
"201712","경인선","동암","496831","103583","491280","103632","20180103"
"201712","경인선","오류동","275064","91050","249025","88607","20180103"
"201712","경인선","도원","88133","33213","89396","34436","20180103"
"201712","경인선","부천","1084198","210826","1076441","210788","20180103"
"201712","경인선","중동","244246","65484","222454","65426","20180103"
"201712","경인선","온수(성공회대입구)","177488","43582","170084","43572","20180103"
"201712","경인선","소사","327793","85189","314710","83269","20180103"
"201712","경인선","간석","162993","44519","151174","43365","20180103"
"201712","경인선","부개","246525","63271","224367","62261","20180103"
"201712","경인선","개봉","600465","157675","594793","164430","20180103"
"201712","경인선","구일","277413","34994","304155","34727","20180103"
"201712","경인선","역곡","820626","147583","778589","148765","20180103"
"201712","경인선","부평","1052803","145926","1174608","149173","20180103"
"201712","경인선","송내","881745","115462","868879","113270","20180103"
"201712","경인선","백운","216995","65626","208580","66046","20180103"
"201712","경인선","인천","94041","30806","72357","28171","20180103"
"201712","경춘선","굴봉산","3824","1517","3927","1511","20180103"
"201712","경춘선","금곡","31067","15302","29646","14335","20180103"
"201712","경춘선","김유정","9378","3353","9608","3274","20180103"
"201712","경춘선","남춘천","72688","22072","73987","23012","20180103"
"201712","경춘선","대성리","13520","4321","13013","3760","20180103"
"201712","경춘선","마석","82872","29155","81616","29412","20180103"
"201712","경춘선","백양리","9257","1143","8832","1122","20180103"
"201712","경춘선","별내","58583","17127","56231","16364","20180103"
"201712","경춘선","상천","5452","3893","5086","3822","20180103"
"201712","경춘선","사릉","89676","17999","82983","17584","20180103"
"201712","경춘선","신내","15031","6274","16629","5886","20180103"
"201712","경춘선","천마산","30333","14867","25721","14473","20180103"
"201712","경춘선","청평","51703","13326","45960","13057","20180103"
"201712","경춘선","춘천","43922","15246","40149","12400","20180103"
"201712","경춘선","퇴계원","82461","23096","72228","21651","20180103"
"201712","경춘선","평내호평","145531","40602","140182","38435","20180103"
"201712","경춘선","가평","52599","10918","57487","10446","20180103"
"201712","경춘선","갈매","53411","14115","46047","12673","20180103"
"201712","경춘선","강촌","13406","3541","12602","3412","20180103"
"201712","공항철도 1호선","김포공항","300381","17876","195735","13712","20180103"
"201712","공항철도 1호선","디지털미디어시티","343694","22979","299881","21312","20180103"
"201712","공항철도 1호선","영종","47432","11768","45985","11668","20180103"
"201712","공항철도 1호선","공항화물청사","65625","7039","75010","6886","20180103"
